City,Date,PM2.5,PM10,NO,NO2,NOx,NH3,CO,SO2,O3,Benzene,Toluene,Xylene,AQI,AQI_Bucket
Visakhapatnam,2016-11-17,76.4,120.03,3.77,31.02,18.94,11.23,1.14,12.94,97.23,5.33,8.33,3.51,151.0,Moderate
Visakhapatnam,2016-11-18,71.11,122.95,4.09,33.96,18.8,10.81,1.11,12.68,91.7,4.93,6.79,3.54,148.0,Moderate
Visakhapatnam,2016-11-19,64.44,113.83,11.55,61.25,38.44,10.06,1.45,17.52,56.33,7.97,11.32,10.74,120.0,Moderate
Visakhapatnam,2016-11-20,66.78,107.4,15.84,63.11,42.55,10.25,1.53,16.82,56.55,8.63,12.55,12.29,119.0,Moderate
Visakhapatnam,2016-11-21,66.07,110.91,19.17,68.27,45.92,12.38,1.59,18.76,48.74,9.13,13.33,11.53,125.0,Moderate
Visakhapatnam,2016-11-22,63.54,100.06,29.12,72.33,50.9,13.21,1.74,22.0,41.06,10.13,14.93,12.19,116.0,Moderate
Visakhapatnam,2016-11-23,60.96,109.68,32.81,71.71,57.21,17.92,1.71,22.92,42.1,9.32,14.46,11.85,112.0,Moderate
Visakhapatnam,2016-11-24,61.68,102.75,27.7,81.21,51.17,19.94,1.6,25.38,40.32,9.24,14.49,11.38,108.0,Moderate
Visakhapatnam,2016-11-25,61.23,102.48,33.02,85.44,55.92,21.23,1.64,25.54,38.35,13.52,25.99,23.31,109.0,Moderate
Visakhapatnam,2016-11-26,63.17,96.29,34.01,80.13,65.55,23.54,1.68,40.55,43.78,10.03,16.13,15.45,110.0,Moderate
Visakhapatnam,2016-11-27,61.53,102.83,21.07,69.96,49.77,21.14,1.58,20.38,53.4,8.31,14.98,9.34,116.0,Moderate
Visakhapatnam,2016-11-28,68.77,105.94,15.35,63.18,42.25,20.06,1.55,23.3,61.76,8.07,14.36,8.14,125.0,Moderate
Visakhapatnam,2016-11-29,63.62,103.65,28.1,68.05,49.0,17.8,1.64,24.5,57.9,11.08,12.79,10.15,121.0,Moderate
Visakhapatnam,2016-11-30,66.66,99.53,26.05,71.79,54.43,17.33,1.53,21.3,63.94,9.88,12.74,11.84,126.0,Moderate
Visakhapatnam,2016-12-01,66.92,108.85,3.95,25.19,16.29,14.95,1.0,11.07,85.63,4.85,7.16,2.92,144.0,Moderate
Visakhapatnam,2016-12-02,41.55,80.48,5.24,30.56,19.88,12.69,0.99,6.67,58.45,5.0,7.78,3.71,93.0,Satisfactory
Visakhapatnam,2016-12-03,32.6,67.24,4.72,26.56,17.54,12.21,0.94,8.0,55.43,4.24,6.35,3.15,82.0,Satisfactory
Visakhapatnam,2016-12-04,52.58,93.04,3.81,24.96,14.98,13.43,0.98,6.34,88.45,4.93,6.05,2.46,106.0,Moderate
Visakhapatnam,2016-12-05,74.8,113.48,4.47,30.06,19.03,12.76,1.06,8.32,86.68,5.29,6.24,3.29,131.0,Moderate
Visakhapatnam,2016-12-06,43.18,77.91,4.38,28.66,18.28,11.01,1.0,10.04,76.9,4.86,6.39,3.41,113.0,Moderate
Visakhapatnam,2016-12-07,50.53,64.11,6.98,36.44,22.96,11.29,1.04,27.9,68.2,5.12,7.54,4.11,91.0,Satisfactory
Visakhapatnam,2016-12-08,64.4,80.16,21.16,58.46,44.28,13.02,1.49,34.58,56.16,8.49,11.29,10.9,105.0,Moderate
Visakhapatnam,2016-12-09,65.44,102.77,11.34,57.17,37.35,14.36,1.41,37.75,68.11,7.45,9.57,8.24,123.0,Moderate
Visakhapatnam,2016-12-10,57.84,116.72,4.68,36.03,22.09,12.89,1.19,35.72,91.9,5.69,7.33,3.83,120.0,Moderate
Visakhapatnam,2016-12-11,46.03,95.57,4.18,20.92,13.28,11.64,1.02,33.88,84.98,4.67,6.39,2.03,113.0,Moderate
Visakhapatnam,2016-12-12,40.99,71.42,4.2,18.21,13.03,10.59,0.96,34.07,87.04,4.04,4.68,1.77,105.0,Moderate
Visakhapatnam,2016-12-13,48.07,84.67,3.86,18.08,13.73,10.72,0.96,32.54,93.76,4.34,4.75,2.23,117.0,Moderate
Visakhapatnam,2016-12-14,62.66,102.67,4.05,22.56,15.08,12.02,1.15,31.35,90.96,5.54,5.84,2.8,107.0,Moderate
Visakhapatnam,2016-12-15,71.8,117.17,4.18,30.64,19.09,11.53,1.18,31.52,83.67,5.81,6.53,3.57,139.0,Moderate
Visakhapatnam,2016-12-16,52.28,113.57,8.7,46.05,29.97,9.93,1.14,32.89,61.72,5.59,8.82,5.51,119.0,Moderate
Visakhapatnam,2016-12-17,69.5,104.08,24.59,65.42,49.38,11.01,1.49,31.48,52.04,8.75,11.76,11.55,119.0,Moderate
Visakhapatnam,2016-12-18,59.38,107.2,36.33,67.64,59.39,12.79,1.48,18.63,56.03,8.97,12.18,12.09,120.0,Moderate
Visakhapatnam,2016-12-19,64.2,104.71,25.37,74.72,56.34,14.22,1.55,18.98,56.84,9.29,14.33,11.82,119.0,Moderate
Visakhapatnam,2016-12-20,61.85,100.85,34.99,77.27,56.04,14.55,1.53,19.86,58.88,9.29,13.28,12.08,122.0,Moderate
Visakhapatnam,2016-12-21,63.14,99.22,42.75,77.15,65.42,17.05,1.82,23.87,54.52,10.4,12.42,11.64,133.0,Moderate
Visakhapatnam,2016-12-22,67.26,102.33,36.66,77.47,64.63,17.05,1.84,21.77,51.71,10.26,13.83,12.15,120.0,Moderate
Visakhapatnam,2016-12-23,65.86,96.71,40.45,71.11,52.61,16.19,1.67,20.15,50.28,11.28,18.38,12.22,124.0,Moderate
Visakhapatnam,2016-12-24,79.29,123.67,19.87,48.03,37.06,14.96,1.48,18.57,83.35,6.1,9.62,6.87,122.0,Moderate
Visakhapatnam,2016-12-25,63.52,101.09,50.66,64.9,68.48,16.48,1.63,14.27,46.2,9.52,12.96,12.9,126.0,Moderate
Visakhapatnam,2016-12-26,78.21,127.14,9.69,40.06,24.78,15.44,1.38,12.02,84.24,5.78,9.21,6.39,5.916370842402131,Moderate
Visakhapatnam,2016-12-27,66.59,108.45,31.18,53.96,53.86,15.33,1.55,12.91,55.78,7.9,11.25,9.4,133.0,Moderate
Visakhapatnam,2016-12-28,56.0,94.0,4.13,41.25,24.23,18.3,1.52,11.0,92.97,7.57,7.69,5.05,127.0,Moderate
Visakhapatnam,2016-12-29,56.0,94.0,20.37,57.45,44.24,17.17,1.69,8.02,65.25,9.4,10.33,9.09,116.0,Moderate
Visakhapatnam,2016-12-30,56.0,94.0,29.71,53.1,49.12,15.55,1.67,5.13,65.98,8.39,9.7,7.7,116.0,Moderate
Visakhapatnam,2016-12-31,71.19,112.65,19.61,55.17,42.59,13.73,1.57,6.8,56.32,8.04,10.17,8.13,107.0,Moderate
Visakhapatnam,2017-01-01,63.51,97.56,9.2,38.43,25.57,11.49,1.38,1.44,55.05,6.13,8.99,6.6,147.0,Moderate
Visakhapatnam,2017-01-02,38.25,77.84,4.34,33.05,19.33,11.28,1.1,1.23,49.63,4.33,7.0,4.62,102.0,Moderate
Visakhapatnam,2017-01-03,62.3,101.33,32.35,42.11,46.79,13.2,1.32,6.48,50.55,7.39,9.91,8.19,98.0,Satisfactory
Visakhapatnam,2017-01-04,66.77,100.24,14.68,46.67,34.77,15.92,1.39,4.81,64.8,6.96,8.48,6.38,117.0,Moderate
Visakhapatnam,2017-01-05,68.9,105.73,4.1,29.76,17.58,15.04,1.27,5.03,92.19,5.95,7.01,3.48,121.0,Moderate
Visakhapatnam,2017-01-06,69.58,123.12,8.34,39.5,26.54,13.31,1.22,7.2,85.63,5.19,7.27,4.28,146.0,Moderate
Visakhapatnam,2017-01-07,47.15,88.98,28.39,59.46,50.1,12.24,1.41,6.3,54.57,7.66,9.94,9.41,110.0,Moderate
Visakhapatnam,2017-01-08,57.31,92.42,26.36,51.83,42.99,11.47,1.35,3.42,56.85,7.5,9.97,9.73,108.0,Moderate
Visakhapatnam,2017-01-09,56.08,95.9,30.36,60.14,51.93,12.74,1.46,6.48,47.06,7.75,11.21,10.7,103.0,Moderate
Visakhapatnam,2017-01-10,61.58,96.12,37.11,63.83,59.85,13.36,1.5,13.46,39.83,7.54,11.51,11.67,108.0,Moderate
Visakhapatnam,2017-01-11,55.21,97.03,23.46,52.63,46.57,13.92,1.36,16.88,41.86,6.27,12.3,8.52,102.0,Moderate
Visakhapatnam,2017-01-12,66.21,107.1,29.48,41.29,42.14,14.6,1.28,7.78,49.79,5.73,9.67,8.09,107.0,Moderate
Visakhapatnam,2017-01-13,71.24,111.64,4.86,28.97,18.79,15.76,1.21,4.35,76.59,4.56,5.77,2.5,121.0,Moderate
Visakhapatnam,2017-01-14,73.17,113.17,3.86,18.95,13.18,13.54,0.95,3.3,90.96,3.5,4.92,1.47,144.0,Moderate
Visakhapatnam,2017-01-15,76.86,123.73,3.89,23.54,15.42,13.1,0.98,4.77,105.22,3.72,5.78,1.95,148.0,Moderate
Visakhapatnam,2017-01-16,67.81,108.77,10.99,57.83,37.45,13.76,1.42,8.65,64.86,6.43,9.81,8.44,136.0,Moderate
Visakhapatnam,2017-01-17,68.03,111.45,21.88,68.69,50.86,14.33,1.54,18.4,67.78,5.11,7.06,7.43,137.0,Moderate
Visakhapatnam,2017-01-18,62.88,102.81,19.8,70.47,50.17,14.2,1.48,15.37,60.23,0.0,0.0,0.0,124.0,Moderate
Visakhapatnam,2017-01-19,77.1,107.71,4.09,30.17,18.84,13.78,1.1,5.99,104.87,0.0,0.0,0.0,139.0,Moderate
Visakhapatnam,2017-01-20,80.78,122.62,4.28,29.97,18.88,14.36,1.11,4.71,109.76,0.0,0.0,0.0,166.0,Moderate
Visakhapatnam,2017-01-21,80.65,120.43,4.27,33.64,20.69,17.02,1.21,12.21,153.23,0.0,0.0,0.0,236.0,Poor
Visakhapatnam,2017-01-22,74.57,122.65,4.4,33.51,19.58,12.92,1.18,3.76,103.82,0.0,0.0,0.0,156.0,Moderate
Visakhapatnam,2017-01-23,63.88,114.71,11.79,51.04,32.67,12.48,1.26,8.36,73.47,1.12,1.49,1.03,126.0,Moderate
Visakhapatnam,2017-01-24,55.47,103.58,23.55,56.26,44.97,14.51,1.31,6.47,55.26,11.25,15.29,10.55,108.0,Moderate
Visakhapatnam,2017-01-25,68.84,118.21,4.66,30.0,16.93,14.17,1.05,7.12,94.31,7.01,12.18,5.25,101.0,Moderate
Visakhapatnam,2017-01-26,82.19,127.59,3.74,25.96,15.4,15.25,1.12,4.77,100.61,8.61,13.06,2.9,173.0,Moderate
Visakhapatnam,2017-01-27,68.09,106.33,15.05,36.01,29.2,15.4,1.26,6.49,64.59,10.52,16.76,5.66,190.0,Moderate
Visakhapatnam,2017-01-28,90.15,165.54,53.09,46.57,66.39,12.61,1.57,19.63,40.84,12.94,19.62,8.64,178.0,Moderate
Visakhapatnam,2017-01-29,68.13,109.16,13.95,23.93,21.48,12.54,0.84,9.77,48.52,7.27,12.71,4.7,183.0,Moderate
Visakhapatnam,2017-01-30,84.78,144.43,24.92,26.01,30.95,13.7,1.3,10.28,61.69,8.5,12.92,4.27,177.0,Moderate
Visakhapatnam,2017-01-31,95.17,154.56,20.56,40.05,34.62,13.6,1.26,11.5,42.12,9.36,18.77,5.95,214.0,Poor
Visakhapatnam,2017-02-01,93.11,149.8,18.12,41.89,36.92,12.94,1.36,9.69,39.06,10.62,12.36,5.19,221.0,Poor
Visakhapatnam,2017-02-02,64.85,125.5,20.28,30.29,32.47,11.71,0.77,7.15,52.79,6.97,11.21,4.06,158.0,Moderate
Visakhapatnam,2017-02-03,95.92,172.76,30.03,45.33,48.49,12.74,1.42,10.41,43.94,9.87,17.42,7.57,177.0,Moderate
Visakhapatnam,2017-02-04,96.96,170.32,36.16,44.16,52.84,12.37,1.87,20.63,32.07,9.81,18.91,6.84,255.0,Poor
Visakhapatnam,2017-02-05,98.42,191.04,21.82,53.95,44.32,12.88,1.09,17.72,37.53,10.17,20.58,6.82,227.0,Poor
Visakhapatnam,2017-02-06,90.31,159.65,14.53,50.7,36.97,13.9,1.31,11.52,34.48,15.97,17.2,2.91,214.0,Poor
Visakhapatnam,2017-02-07,86.33,161.9,10.63,41.98,30.96,13.41,0.95,14.14,38.68,9.27,14.52,1.75,137.0,Moderate
Visakhapatnam,2017-02-08,97.24,177.05,15.93,54.72,42.07,14.31,1.07,17.66,45.07,0.0,0.0,0.0,198.0,Moderate
Visakhapatnam,2017-02-09,108.49,191.72,23.48,51.15,46.26,13.4,1.1,14.45,40.81,0.0,0.0,0.0,265.0,Poor
Visakhapatnam,2017-02-10,90.15,158.52,11.15,50.13,35.73,12.76,0.95,10.94,32.96,0.0,0.0,0.0,228.0,Poor
Visakhapatnam,2017-02-11,72.66,134.1,14.45,38.14,32.05,11.97,0.81,8.28,39.94,0.0,0.0,0.0,168.0,Moderate
Visakhapatnam,2017-02-12,50.1,92.38,8.21,24.89,19.92,10.5,0.68,3.41,47.33,0.0,0.0,0.0,107.0,Moderate
Visakhapatnam,2017-02-13,47.32,108.45,17.57,29.69,30.07,9.05,0.74,5.12,43.6,0.72,1.8,0.36,118.0,Moderate
Visakhapatnam,2017-02-14,54.3,122.19,22.18,31.76,34.87,6.86,1.3,4.77,32.83,4.65,9.92,2.39,146.0,Moderate
Visakhapatnam,2017-02-15,74.8,181.65,40.55,51.11,60.16,9.42,1.57,10.04,39.01,7.32,13.83,3.81,158.0,Moderate
Visakhapatnam,2017-02-16,103.57,205.91,44.55,67.56,72.12,14.22,1.74,31.92,40.03,8.81,15.57,4.77,219.0,Poor
Visakhapatnam,2017-02-17,69.93,177.61,26.33,51.53,48.77,11.25,1.5,14.76,37.05,6.57,15.12,2.23,196.0,Moderate
Visakhapatnam,2017-02-18,90.56,171.09,28.42,50.92,46.29,12.55,1.48,15.12,40.75,6.8,14.97,2.16,191.0,Moderate
Visakhapatnam,2017-02-19,78.47,143.79,6.54,41.19,27.23,12.33,0.86,17.2,34.93,4.63,12.8,1.05,166.0,Moderate
Visakhapatnam,2017-02-20,78.02,138.38,12.65,39.22,31.1,11.86,1.27,21.8,29.06,4.26,6.15,1.21,184.0,Moderate
Visakhapatnam,2017-02-21,61.52,116.64,13.59,34.28,29.23,10.79,1.24,14.93,28.19,4.65,10.47,1.25,158.0,Moderate
Visakhapatnam,2017-02-22,48.68,110.73,12.59,32.48,27.48,10.06,1.22,20.24,25.74,3.44,6.22,1.16,144.0,Moderate
Visakhapatnam,2017-02-23,50.3,116.4,15.84,36.34,32.17,10.0,1.28,25.92,20.73,4.12,6.22,1.28,141.0,Moderate
Visakhapatnam,2017-02-24,51.17,93.34,10.66,25.74,22.34,10.25,1.01,18.59,28.0,2.76,4.78,0.6,138.0,Moderate
Visakhapatnam,2017-02-25,54.92,100.52,11.29,26.63,23.31,10.56,1.18,11.52,36.23,3.97,4.62,0.88,129.0,Moderate
Visakhapatnam,2017-02-26,72.35,120.28,7.05,26.9,20.04,10.58,0.68,13.36,33.81,2.58,4.79,0.71,122.0,Moderate
Visakhapatnam,2017-02-27,68.0,134.8,15.89,33.52,30.71,10.38,1.22,10.82,32.05,4.43,8.88,1.26,160.0,Moderate
Visakhapatnam,2017-02-28,67.1,124.23,19.87,32.02,33.1,10.23,1.17,10.37,31.9,3.33,6.39,1.05,151.0,Moderate
Visakhapatnam,2017-03-01,84.69,175.98,31.39,50.97,52.59,10.46,1.41,25.77,46.36,5.6,11.39,1.97,175.0,Moderate
Visakhapatnam,2017-03-02,72.19,142.93,19.01,47.3,40.53,10.9,0.83,14.73,53.58,5.33,15.04,1.39,151.0,Moderate
Visakhapatnam,2017-03-03,76.47,174.14,19.99,56.43,46.23,10.42,1.38,15.05,45.82,5.56,12.99,1.99,172.0,Moderate
Visakhapatnam,2017-03-04,52.09,115.14,11.88,40.5,31.17,9.64,1.16,10.11,34.81,3.67,8.86,1.06,159.0,Moderate
Visakhapatnam,2017-03-05,29.71,62.1,8.95,26.24,21.24,8.06,0.62,10.14,20.75,1.92,5.64,0.65,86.0,Satisfactory
Visakhapatnam,2017-03-06,22.3,53.71,22.37,22.88,30.27,8.23,1.01,12.79,15.05,3.02,7.24,1.09,117.0,Moderate
Visakhapatnam,2017-03-07,24.57,58.88,17.16,18.35,23.66,8.27,1.08,8.84,11.06,2.66,4.88,0.96,118.0,Moderate
Visakhapatnam,2017-03-08,19.72,42.65,14.08,13.58,18.62,8.15,0.96,4.49,13.87,2.05,3.83,0.84,108.0,Moderate
Visakhapatnam,2017-03-09,22.26,51.86,17.06,21.42,25.22,7.91,1.05,10.69,13.5,2.51,6.24,0.86,106.0,Moderate
Visakhapatnam,2017-03-10,26.23,61.07,18.86,20.68,26.28,8.03,0.7,9.99,12.16,3.4,8.77,1.09,62.0,Satisfactory
Visakhapatnam,2017-03-11,28.4,45.37,16.39,13.13,17.51,17.92,0.72,8.13,17.81,2.81,7.74,4.32,122.0,Moderate
Visakhapatnam,2017-03-12,45.77,82.12,12.66,15.24,16.52,7.59,0.45,13.53,16.28,2.74,7.6,2.4,67.0,Satisfactory
Visakhapatnam,2017-03-13,50.47,94.74,19.86,14.84,5.59,8.75,0.92,7.48,26.05,4.49,10.03,2.42,90.0,Satisfactory
Visakhapatnam,2017-03-14,42.41,78.96,4.08,18.12,12.86,8.36,1.19,3.49,29.83,3.33,10.59,4.25,169.0,Moderate
Visakhapatnam,2017-03-15,36.17,62.62,18.53,23.85,27.71,8.31,0.83,4.73,17.71,4.22,12.31,7.81,112.0,Moderate
Visakhapatnam,2017-03-16,36.92,78.56,18.26,23.69,27.4,8.93,0.94,10.12,17.9,4.8,19.41,5.07,114.0,Moderate
Visakhapatnam,2017-03-17,40.35,85.47,16.28,23.26,25.56,9.15,0.98,10.05,16.28,4.31,12.44,4.64,126.0,Moderate
Visakhapatnam,2017-03-18,47.45,99.17,13.13,23.88,23.33,9.84,1.02,10.64,17.6,3.89,11.04,3.79,129.0,Moderate
Visakhapatnam,2017-03-19,51.6,107.27,6.73,23.09,17.76,9.27,0.56,12.14,19.16,3.11,9.99,3.26,106.0,Moderate
Visakhapatnam,2017-03-20,56.22,109.69,14.0,24.25,24.23,10.07,1.17,12.52,20.22,3.94,10.43,3.47,147.0,Moderate
Visakhapatnam,2017-03-21,48.4,84.08,10.83,22.58,20.77,8.84,1.0,5.62,17.43,3.03,9.87,3.26,136.0,Moderate
Visakhapatnam,2017-03-22,47.43,92.46,16.78,23.01,25.85,8.9,1.07,8.49,12.91,3.69,13.29,3.81,127.0,Moderate
Visakhapatnam,2017-03-23,48.72,108.98,16.61,24.53,26.51,8.96,0.72,13.48,14.31,3.75,11.93,3.6,97.0,Satisfactory
Visakhapatnam,2017-03-24,52.68,123.59,19.18,28.39,29.19,8.47,1.14,21.56,14.58,3.67,10.09,3.34,144.0,Moderate
Visakhapatnam,2017-03-25,33.5,96.75,4.44,21.75,15.18,8.1,0.56,11.56,15.12,2.8,7.48,2.84,115.0,Moderate
Visakhapatnam,2017-03-26,66.74246074728285,165.8237879332278,-35.54145813348797,29.05489790304992,73.18902679745942,48.38909586046594,-6.382896470279421,4.714783983531193,21.375351565354684,-9.742022972552757,4.301146981937307,-4.362107122869574,274.0918690313458,Moderate
Visakhapatnam,2017-03-27,41.75,105.5,5.1,21.47,7.79,6.6,0.34,8.8,14.47,1.6,3.88,1.64,284.3035426359162,Moderate
Visakhapatnam,2017-03-28,33.09,116.29,25.71,17.8,30.29,8.99,1.94,18.5,12.87,4.68,10.19,3.42,22.824095565241436,Moderate
Visakhapatnam,2017-03-29,30.71,82.42,15.06,15.91,20.71,8.4,1.11,15.93,9.32,4.06,9.33,2.72,94.0,Satisfactory
Visakhapatnam,2017-03-30,30.48,92.82,21.87,12.79,24.54,8.67,1.68,15.52,9.25,4.01,9.75,2.97,134.0,Moderate
Visakhapatnam,2017-03-31,30.66,110.0,25.5,13.76,28.0,8.66,1.71,19.38,9.29,5.16,10.52,3.23,140.0,Moderate
Visakhapatnam,2017-04-01,33.98,96.5,19.02,15.38,22.56,8.54,1.55,16.77,9.57,4.51,9.33,2.68,140.0,Moderate
Visakhapatnam,2017-04-02,32.45,103.49,11.54,16.13,17.96,7.34,1.12,14.92,12.39,3.75,8.49,2.19,106.0,Moderate
Visakhapatnam,2017-04-03,28.03,75.36,23.69,16.11,26.39,8.58,1.65,14.5,6.85,3.72,9.57,2.67,98.0,Satisfactory
Visakhapatnam,2017-04-04,30.18,86.28,20.43,15.4,24.75,7.65,1.58,14.6,7.31,3.98,10.54,2.74,128.0,Moderate
Visakhapatnam,2017-04-05,39.15,96.82,15.51,17.95,21.19,7.8,1.6,14.55,11.03,3.66,8.2,2.24,136.0,Moderate
Visakhapatnam,2017-04-06,46.38,104.17,18.44,20.15,24.3,9.16,1.74,16.06,13.89,3.73,9.15,2.55,142.0,Moderate
Visakhapatnam,2017-04-07,45.34,99.45,15.11,18.06,20.8,39.01,1.7,14.11,17.01,3.68,9.2,2.55,152.0,Moderate
Visakhapatnam,2017-04-08,45.08,98.0,17.0,18.38,23.54,9.31,1.71,15.15,16.39,4.09,9.1,2.54,149.0,Moderate
Visakhapatnam,2017-04-09,30.88,66.79,7.24,17.28,13.92,7.43,0.98,11.21,11.83,2.24,6.72,1.74,94.0,Satisfactory
Visakhapatnam,2017-04-10,43.29,90.62,20.94,12.27,22.22,17.5,2.62,16.4,10.55,5.23,10.37,3.15,-74.13999102786104,Moderate
Visakhapatnam,2017-04-11,28.6,81.5,11.94,17.27,9.63,13.21,0.9,8.72,11.9,1.61,5.02,1.2,131.0,Moderate
Visakhapatnam,2017-04-12,-7.875667254465483,234.98334498751058,-23.83878592036563,31.51806033844636,0.0,57.005975809014586,0.0,20.195752032449903,30.135938618025143,0.0,0.0,0.0,294.31963592597856,Moderate
Visakhapatnam,2017-04-13,57.64901904560651,111.62807109202797,10.216904098204264,-38.11688501396901,0.0,44.250253668023134,0.0,5.551151737498426,5.926981943298223,0.0,0.0,0.0,201.88125821873814,Moderate
Visakhapatnam,2017-04-14,67.74924749209957,119.20149957580959,15.351927365939414,37.41605071648767,0.0,-7.858278471381897,0.0,29.215934434214407,45.00050541931499,0.0,0.0,0.0,144.730455933892,Moderate
Visakhapatnam,2017-04-15,66.81498030795365,16.467372611695865,13.709928108688969,11.711618426905122,0.0,46.491165898903894,0.0,-37.100580568716275,62.39043841716607,0.0,0.0,0.0,281.2284632567464,Moderate
Visakhapatnam,2017-04-16,203.50508270615637,-70.73306915819373,41.05416658120109,16.285306814890873,0.0,13.606103038173273,0.0,21.17997562315759,3.3737252537877396,0.0,0.0,0.0,291.685546157817,Moderate
Visakhapatnam,2017-04-17,128.40905179373382,114.16303293936205,-2.94659527495331,43.222172844939344,0.0,-11.285975928012,0.0,17.97368075876379,22.53211671660533,0.0,0.0,0.0,-34.011933004009535,Moderate
Visakhapatnam,2017-04-18,42.35709085883755,80.73565054775396,-19.048572794309152,24.96246005617503,0.0,-3.081507122832786,0.0,21.63234078945698,32.516717711039604,0.0,0.0,0.0,170.24458406311763,Moderate
Visakhapatnam,2017-04-19,75.28648892695534,108.21360640679956,33.17557055985635,-4.028965840524286,0.0,-9.565877787325853,0.0,40.13011646062707,33.79523196985008,0.0,0.0,0.0,253.39251700546475,Moderate
Visakhapatnam,2017-04-20,47.68710700001955,-12.984492435771358,37.52085551104058,42.310506203289926,0.0,53.68144930102089,0.0,19.079116176577134,50.315334598036515,0.0,0.0,0.0,49.78887309503642,Moderate
Visakhapatnam,2017-04-21,160.2428557606695,190.65271843715846,20.162516537880308,23.338549499097173,0.0,-24.04808195927275,0.0,-0.5084234641909049,60.91195831680061,0.0,0.0,0.0,9.961875777058651,Moderate
Visakhapatnam,2017-04-22,24.922019143991683,193.30305716737732,40.96334891715496,52.20243184511433,0.0,71.78360294546309,0.0,-7.892901865507357,33.60135473674127,0.0,0.0,0.0,117.62185835180888,Moderate
Visakhapatnam,2017-04-23,113.82306800565729,158.49620530276675,11.546068129535549,-14.863515050573909,0.0,41.141059267900815,0.0,36.59096318407391,3.6756329890252317,0.0,0.0,0.0,-22.37744136170909,Moderate
Visakhapatnam,2017-04-24,12.303238345069026,73.7979907217619,20.295625818083145,46.48514729744615,0.0,-13.18553635009431,0.0,18.153612180224485,54.94600828352263,0.0,0.0,0.0,-142.6033382120426,Moderate
Visakhapatnam,2017-04-25,95.53747366601235,239.15212583583408,-5.237824623746324,35.22377617498118,0.0,54.88567756300928,0.0,9.529182523561785,15.95704397544058,0.0,0.0,0.0,278.31681999132155,Moderate
Visakhapatnam,2017-04-26,111.97675997503868,146.60014741615817,42.24052841168331,40.08736172958617,0.0,47.992535518855426,0.0,0.8494893403169073,9.632297736977403,0.0,0.0,0.0,93.88953022032617,Moderate
Visakhapatnam,2017-04-27,22.104999675617876,59.90203233764204,-46.915590326490026,7.06448178445936,0.0,10.243119104860769,0.0,29.29876801894467,49.18120431083997,0.0,0.0,0.0,264.6639826770246,Moderate
Visakhapatnam,2017-04-28,111.374215024824,238.81730114331953,-2.0614923020675207,60.05872345061395,0.0,23.239190245620254,0.0,-12.96622230270898,59.55943097662054,0.0,0.0,0.0,203.72156506722308,Moderate
Visakhapatnam,2017-04-29,-11.334500849329743,-17.94085975477023,7.655581543826031,19.98448859276032,0.0,56.91219167063135,0.0,17.6233162453269,89.75502152319945,0.0,0.0,0.0,195.90550051578893,Moderate
Visakhapatnam,2017-04-30,221.91584964597462,154.37667529987306,12.22039999768445,60.845836301192755,0.0,65.0499790829978,0.0,18.721265704600043,31.12312918323243,0.0,0.0,0.0,42.50581395504301,Moderate
Visakhapatnam,2017-05-01,-52.02812262836518,144.90560649599786,-6.032885938914124,48.44835599362117,0.0,-2.4805377852883694,0.0,-17.89982268055634,64.75026459908068,0.0,0.0,0.0,259.6936615606154,Moderate
Visakhapatnam,2017-05-02,101.84691344336888,50.845123072565954,9.118273437693704,49.33045476374769,0.0,18.27302593323542,0.0,12.686002064962459,23.59637065038354,0.0,0.0,0.0,378.0477712311654,Moderate
Visakhapatnam,2017-05-03,42.04977984707683,201.5667142295983,37.01826356198486,11.651151095698694,0.0,32.89707874123646,0.0,14.215090620122135,43.12801521957124,0.0,0.0,0.0,191.01345003906133,Moderate
Visakhapatnam,2017-05-04,-6.61408457192924,206.50159372477765,23.650615240530392,6.860984464506512,0.0,55.05886097586648,0.0,-10.006934974847104,35.24610617284558,0.0,0.0,0.0,202.02413624791197,Moderate
Visakhapatnam,2017-05-05,-28.15633932695077,133.24633247808075,37.075694609026925,33.88925995824124,0.0,23.753923211340556,0.0,8.684629849684207,4.688234474069489,0.0,0.0,0.0,22.33482625253771,Moderate
Visakhapatnam,2017-05-06,-17.40640684815861,170.51181039494855,40.711955260120114,23.256908699009333,0.0,21.232998296519696,0.0,-8.78686404454763,15.509999132701093,0.0,0.0,0.0,496.39468194399376,Moderate
Visakhapatnam,2017-05-07,58.59885848001435,128.14089663154758,2.6084917212903083,28.53678486804885,0.0,10.201028949552406,0.0,10.169230882881308,28.619676972723518,0.0,0.0,0.0,108.30816946615073,Moderate
Visakhapatnam,2017-05-08,-36.77013494044837,144.64629040407684,5.4568684793296605,13.728658858173299,0.0,-12.28152079649196,0.0,29.72590810662293,2.1515250590685895,0.0,0.0,0.0,0.6076080789181901,Moderate
Visakhapatnam,2017-05-09,119.4903418133582,245.72274776391748,-56.21545207012796,88.33799410229547,0.0,5.426569055807391,0.0,33.996633689641996,62.033147737815156,0.0,0.0,0.0,613.8741945409273,Moderate
Visakhapatnam,2017-05-10,89.2233322172354,205.5675660596312,7.66351576673944,26.716773484000715,0.0,0.8847747660234333,0.0,35.63897847565171,17.65722001756798,0.0,0.0,0.0,76.29472298770017,Moderate
